Vehicle_ID,Brand,Model,Year,Mileage,Engine_Size,Price
V0003186,Audi,Convertible,2014,125965,4.8,64843
V0003187,Kia,Sedan,2017,264994,3.3,64469
V0003188,Mercedes,Hatchback,2010,8269,4.7,58803
V0003189,Nissan,Truck,2009,18558,4.5,19549
V0003190,Kia,SUV,2009,80000,4.6,35083
V0003191,Kia,Convertible,2000,27180,1.4,58916
V0003192,Mercedes,Convertible,2024,47323,4.8,9299
V0003193,Nissan,Coupe,2002,107408,2.0,67911
V0003194,Nissan,SUV,2009,84351,2.0,70581
V0003195,Toyota,Sedan,2004,32442,2.0,58168
V0003196,Honda,Coupe,2019,286158,4.1,17150
V0003197,Hyundai,Hatchback,2024,231105,4.9,33815
V0003198,BMW,Truck,2017,189485,4.2,71842
V0003199,Hyundai,Sedan,2007,294814,4.6,37230
V0003200,Nissan,Convertible,2024,170470,2.4,49683
V0003201,Kia,Coupe,2022,50972,1.7,21958
V0003202,Honda,Coupe,2020,139235,3.7,65055
V0003203,Toyota,Hatchback,2023,285851,2.7,12568
V0003204,Honda,Sedan,2019,21511,1.4,64999
V0003205,Mercedes,SUV,2020,252112,3.9,25778
V0003206,Toyota,Coupe,2002,240777,3.3,35135
V0003207,Toyota,Van,2001,20348,4.2,30059
V0003208,Toyota,Truck,2018,60549,1.1,48763
V0003209,BMW,Convertible,2024,169924,5.0,60412
V0003210,Audi,Coupe,2021,212040,2.9,50990
V0003211,Toyota,Coupe,2022,196747,2.0,79327
V0003212,Honda,SUV,2007,51662,2.4,78918
V0003213,Audi,Sedan,2012,96955,1.1,70769
V0003214,Volkswagen,Truck,2009,19519,3.7,22457
V0003215,Hyundai,Convertible,2015,75723,1.4,68613
V0003216,Audi,Hatchback,2012,117152,1.4,39926
V0003217,Ford,SUV,2015,244105,1.3,56036
V0003218,Hyundai,Convertible,2007,270534,1.2,73028
V0003219,BMW,SUV,2023,135899,3.0,12638
V0003220,Audi,Coupe,2023,109597,2.9,19019
V0003221,Toyota,Van,2020,98627,4.6,66334
V0003222,BMW,Hatchback,2006,268141,3.7,38167
V0003223,Volkswagen,Coupe,2000,104167,3.3,42298
V0003224,Mercedes,Coupe,2000,139424,2.5,41465
V0003225,Toyota,Convertible,2006,286281,4.8,79587
V0003226,Toyota,Sedan,2010,114114,2.6,78485
V0003227,Hyundai,Van,2010,40899,2.6,44568
V0003228,Volkswagen,Truck,2020,177474,2.2,20855
V0003229,Mercedes,Truck,2014,251063,2.4,14480
V0003230,Ford,SUV,2005,105050,2.6,60941
V0003231,Mercedes,Van,2008,189514,3.7,84150
V0003232,Hyundai,Coupe,2022,110816,1.5,74183
V0003233,Hyundai,Truck,2006,255116,4.5,67054
V0003234,Honda,Sedan,2020,226625,2.0,32962
V0003235,Kia,Truck,2018,276000,1.8,73551
V0003236,Ford,SUV,2006,296680,1.6,86059
V0003237,Ford,Sedan,2014,214126,4.6,41342
V0003238,Volkswagen,Van,2022,244478,2.1,48589
V0003239,Nissan,Coupe,2008,228059,4.8,17851
V0003240,Kia,Truck,2007,101469,2.3,22731
V0003241,Mercedes,Convertible,2009,182151,2.6,53554
V0003242,Nissan,Sedan,2012,186681,4.4,81969
V0003243,Audi,Truck,2008,281412,4.9,40152
V0003244,Ford,Hatchback,2021,12695,1.2,78506
V0003245,Honda,Van,2021,39504,4.7,38198
V0003246,Audi,Van,2019,155938,4.7,69064
V0003247,Volkswagen,Sedan,2000,288286,4.2,83635
V0003248,Honda,Hatchback,2002,91327,2.6,65777
V0003249,Nissan,Van,2017,113635,1.5,53960
V0003250,Toyota,Hatchback,2001,282527,1.8,46671
V0003251,Nissan,Hatchback,2018,81878,4.4,40096
V0003252,Kia,Sedan,2009,15490,2.0,81437
V0003253,Hyundai,SUV,2017,197169,2.5,78807
V0003254,Kia,Van,2016,212081,4.0,80125
V0003255,Nissan,Coupe,2014,144510,1.3,14624
V0003256,BMW,Van,2021,24666,4.4,60258
V0003257,Toyota,Coupe,2021,21415,3.4,77055
V0003258,Volkswagen,Sedan,2012,20500,3.7,37521
V0003259,Kia,Hatchback,2018,202970,2.9,20765
V0003260,Nissan,Sedan,2020,298844,3.3,52878
V0003261,Kia,Sedan,2001,149410,3.6,82932
V0003262,Kia,Sedan,2003,81710,2.0,56513
V0003263,Honda,Convertible,2011,167246,4.6,44124
V0003264,Toyota,Hatchback,2015,96434,2.6,57551
V0003265,Audi,Van,2008,58321,4.5,87577
V0003266,Hyundai,Convertible,2002,36783,1.2,70430
V0003267,Honda,Hatchback,2019,6667,2.5,17431
V0003268,Ford,Sedan,2000,142084,4.6,86366
V0003269,Volkswagen,Convertible,2024,251315,4.9,73248
V0003270,Volkswagen,SUV,2020,267541,1.2,55567
V0003271,Volkswagen,Truck,2007,12912,2.8,34574
V0003272,Audi,Van,2004,113483,1.7,25748
V0003273,BMW,Van,2023,115568,1.6,5823
V0003274,Hyundai,Truck,2008,15818,4.5,85368
V0003275,Nissan,Coupe,2014,8234,3.9,44454
V0003276,Volkswagen,Truck,2006,260823,1.1,60540
V0003277,Hyundai,Convertible,2005,27235,2.9,60020
V0003278,Ford,Convertible,2016,101434,5.0,28012
V0003279,Ford,Coupe,2016,182512,2.1,40414
V0003280,Toyota,Truck,2018,124527,3.2,69927
V0003281,Ford,Convertible,2005,80441,1.2,64623
V0003282,Mercedes,SUV,2024,72959,3.6,14655
V0003283,Volkswagen,Convertible,2024,67846,4.5,33163
V0003284,Ford,Van,2014,86298,4.4,30742
V0003285,Hyundai,Hatchback,2016,86034,4.6,69816
V0003286,Honda,Coupe,2008,247742,1.1,70796
V0003287,Honda,Sedan,2024,38344,1.3,32121
V0003288,Honda,SUV,2013,190570,4.5,74219
V0003289,Kia,SUV,2021,287062,4.0,68299
V0003290,Volkswagen,Coupe,2016,160433,3.1,81782
V0003291,Honda,Hatchback,2024,57376,2.9,72847
V0003292,Hyundai,Van,2014,132587,3.0,77702
V0003293,Nissan,Sedan,2002,212981,4.8,82309
V0003294,Honda,SUV,2001,248653,2.6,68127
V0003295,Audi,Convertible,2014,16597,2.0,37161
V0003296,Kia,SUV,2001,250911,4.8,52663
V0003297,Nissan,Sedan,2022,195479,1.3,58637
V0003298,Hyundai,Sedan,2023,134956,4.5,39549
V0003299,Nissan,Convertible,2012,175366,3.6,45670
V0003300,Nissan,Van,2010,293779,1.9,36722
V0003301,Honda,Truck,2007,180814,1.2,72868
V0003302,Audi,Coupe,2007,220932,2.1,59511
V0003303,BMW,Sedan,2019,260609,1.5,10142
V0003304,Audi,SUV,2000,95490,1.2,81769
V0003305,Audi,Coupe,2010,72184,2.6,34304
V0003306,BMW,Coupe,2013,53135,2.1,11789
V0003307,Kia,Convertible,2021,256494,3.2,39571
V0003308,Mercedes,Coupe,2021,8404,3.8,35518
V0003309,Toyota,Van,2023,284500,4.9,21395
V0003310,BMW,Hatchback,2011,273796,3.5,28617
V0003311,Toyota,Convertible,2014,270306,1.4,10282
V0003312,Nissan,Truck,2012,3555,1.3,78950
V0003313,BMW,Truck,2011,122059,2.0,61514
V0003314,Kia,Convertible,2001,102105,2.4,82404
V0003315,Toyota,Van,2013,87738,1.7,26296
V0003316,Kia,Sedan,2020,289917,2.1,77038
V0003317,Toyota,Coupe,2006,22914,1.8,27298
V0003318,Kia,Convertible,2020,110524,1.6,57440
V0003319,Ford,Coupe,2024,134208,2.7,65838
V0003320,Mercedes,Sedan,2010,16890,1.2,47900
V0003321,Kia,Hatchback,2011,156938,3.3,35703
V0003322,Audi,Convertible,2004,262995,2.4,66284
V0003323,Volkswagen,Convertible,2015,298625,4.1,29295
V0003324,Kia,Van,2009,35644,4.9,15810
V0003325,Volkswagen,Truck,2018,208484,4.8,15970
V0003326,Kia,Van,2024,198460,3.4,69693
V0003327,BMW,Coupe,2013,156524,4.7,61031
V0003328,Nissan,Truck,2015,25137,2.3,47314
V0003329,Ford,Sedan,2019,237013,3.9,74075
V0003330,Volkswagen,Sedan,2011,64696,3.7,13183
V0003331,Honda,Coupe,2014,13241,1.1,45965
V0003332,Volkswagen,Van,2020,168201,1.2,67212
V0003333,Hyundai,Convertible,2013,147507,1.5,30317
V0003334,Kia,Coupe,2021,3799,1.6,52418
V0003335,Audi,SUV,2023,4638,4.0,52314
V0003336,Toyota,Convertible,2023,23410,4.8,55010
V0003337,Honda,Truck,2003,96006,4.2,26256
V0003338,Hyundai,Truck,2020,98200,2.2,63092
V0003339,Ford,Sedan,2009,207936,1.4,15397
V0003340,BMW,SUV,2013,226395,2.2,18242
V0003341,Audi,Coupe,2024,151975,1.4,75994
V0003342,Kia,Coupe,2006,64365,3.7,85749
V0003343,Volkswagen,Truck,2004,275899,4.7,59309
V0003344,Honda,Sedan,2019,53943,1.4,80605
V0003345,Nissan,SUV,2002,173018,4.3,59296
V0003346,Mercedes,Sedan,2017,197225,2.5,54543
V0003347,Nissan,Sedan,2018,205732,3.1,37021
V0003348,Audi,Van,2002,240339,1.5,40350
V0003349,Hyundai,Sedan,2000,253678,2.2,79477
V0003350,Hyundai,Hatchback,2024,69585,1.7,46273
V0003351,Nissan,Van,2020,163844,3.4,51514
V0003352,Ford,SUV,2014,118088,2.8,71627
V0003353,BMW,Coupe,2008,31176,1.5,49555
V0003354,Mercedes,Coupe,2005,53071,2.7,59665
V0003355,Honda,Coupe,2014,153162,1.7,19137
V0003356,Ford,Convertible,2004,114603,3.0,84209
V0003357,Honda,Convertible,2001,144732,2.7,82785
V0003358,Hyundai,Sedan,2011,193903,2.9,56320
V0003359,BMW,Coupe,2022,10940,2.7,21356
V0003360,Kia,Van,2005,213464,4.7,64754
V0003361,Kia,Van,2001,239800,1.7,90654
V0003362,BMW,Coupe,2010,19735,4.9,39475
V0003363,Ford,SUV,2012,258931,1.7,27567
V0003364,Volkswagen,Convertible,2015,92406,3.9,23584
V0003365,Kia,Convertible,2020,99398,2.6,22090
V0003366,Volkswagen,Coupe,2013,188437,4.6,38718
V0003367,Volkswagen,SUV,2000,166479,2.9,64429
V0003368,Kia,Truck,2020,267905,4.3,50253
V0003369,Hyundai,Convertible,2024,257155,2.8,18811
V0003370,Toyota,Hatchback,2012,17480,1.7,83362
V0003371,Honda,Hatchback,2023,276994,2.6,48772
V0003372,Toyota,SUV,2021,156279,2.8,38294
V0003373,Toyota,Hatchback,2001,59284,3.0,22698
V0003374,Mercedes,Hatchback,2022,141705,4.4,17828
V0003375,BMW,Coupe,2000,146800,1.5,65136
V0003376,Volkswagen,SUV,2009,202311,2.7,34270
V0003377,Ford,Coupe,2024,246438,1.5,33319
V0003378,BMW,SUV,2003,46226,2.1,63205
V0003379,Nissan,Coupe,2021,229537,4.0,30125
V0003380,Hyundai,Convertible,2016,51385,3.3,46638
V0003381,BMW,Hatchback,2006,12009,3.0,71599
V0003382,Volkswagen,Truck,2014,30859,3.2,72644
V0003383,Volkswagen,Hatchback,2005,126002,2.1,47231
V0003384,Toyota,Hatchback,2012,237403,2.6,12086
V0003385,Nissan,Hatchback,2005,74690,2.0,63094
V0003386,Kia,Sedan,2004,201182,2.8,25816
V0003387,Volkswagen,Convertible,2022,82876,3.9,73208
V0003388,Nissan,Convertible,2005,185560,2.7,86424
V0003389,Nissan,Hatchback,2001,36846,3.4,81794
V0003390,Honda,Coupe,2006,243701,1.7,21965
V0003391,Toyota,Sedan,2012,228186,3.3,48265
V0003392,Hyundai,Convertible,2016,267698,3.0,27903
V0003393,Honda,Coupe,2008,184887,1.4,59350
V0003394,Volkswagen,Sedan,2012,252379,3.8,54382
V0003395,Audi,Convertible,2017,124562,4.1,60244
V0003396,Volkswagen,SUV,2014,95169,1.3,77176
V0003397,Hyundai,Sedan,2021,70108,4.2,18914
V0003398,Audi,Convertible,2012,108501,4.0,47374
V0003399,Hyundai,Convertible,2023,182069,1.7,7626
V0003400,Ford,Convertible,2018,124900,4.6,28376
V0003401,Ford,Sedan,2020,53,1.1,51551
V0003402,Volkswagen,Sedan,2012,218812,1.3,19980
V0003403,Honda,Sedan,2022,126294,2.1,15566
V0003404,Honda,Coupe,2015,29657,1.3,34271
V0003405,Volkswagen,Sedan,2009,260407,4.8,28037
V0003406,Audi,Coupe,2001,41501,3.1,57923
V0003407,Volkswagen,Convertible,2007,276705,3.3,54087
V0003408,Nissan,Sedan,2021,243571,2.5,62604
V0003409,Hyundai,Van,2014,94200,4.0,31910
V0003410,Audi,Truck,2012,289733,4.2,58629
V0003411,Audi,Hatchback,2003,46834,2.5,29156
V0003412,Ford,SUV,2012,235509,1.7,11598
V0003413,Nissan,Hatchback,2019,13807,4.8,15425
V0003414,Kia,Van,2016,159925,4.0,11536
V0003415,Toyota,Sedan,2002,57098,2.9,45959
V0003416,Mercedes,Hatchback,2022,62413,1.3,68810
V0003417,BMW,Sedan,2005,60602,3.8,48024
V0003418,Kia,Sedan,2005,189864,2.9,62708
V0003419,BMW,Sedan,2023,122438,4.9,75642
V0003420,BMW,SUV,2018,97172,4.2,22720
V0003421,Honda,Truck,2004,138606,1.8,77002
V0003422,Nissan,SUV,2001,65859,2.5,74472
V0003423,Volkswagen,SUV,2006,213936,3.8,20610
V0003424,BMW,Coupe,2012,52945,1.6,66886
V0003425,Hyundai,Hatchback,2023,141430,4.1,23764
V0003426,Audi,SUV,2012,275441,2.3,28908
V0003427,Mercedes,Sedan,2004,251129,4.5,35282
V0003428,BMW,Convertible,2012,87902,4.3,30899
V0003429,Toyota,Hatchback,2010,140331,2.7,74218
V0003430,Mercedes,Truck,2002,191021,3.5,55532
V0003431,Toyota,Truck,2016,235090,4.0,15093
V0003432,Honda,SUV,2011,189691,1.3,21514
V0003433,Toyota,Coupe,2009,27996,2.4,80451
V0003434,Audi,SUV,2002,299639,1.7,40584
V0003435,Mercedes,Convertible,2007,159647,5.0,31100
V0003436,Audi,Truck,2003,151239,1.4,16760
V0003437,Ford,Van,2024,229591,2.7,35337
V0003438,Honda,Truck,2024,86021,4.5,52782
V0003439,Toyota,Hatchback,2023,296338,2.8,23893
V0003440,BMW,Convertible,2005,293482,1.4,24802
V0003441,Nissan,Van,2013,298110,3.1,41927
V0003442,Nissan,SUV,2004,298907,2.0,24397
V0003443,BMW,Convertible,2012,169930,3.1,82112
V0003444,Nissan,SUV,2014,220871,4.8,24295
V0003445,Hyundai,Hatchback,2003,74646,4.8,32871
V0003446,Volkswagen,Hatchback,2021,285624,3.9,9577
V0003447,Hyundai,Van,2017,249858,4.2,69977
V0003448,Ford,Sedan,2007,164990,2.2,35310
V0003449,Toyota,Hatchback,2015,205943,1.1,27866
V0003450,Hyundai,Truck,2021,132673,1.0,70743
V0003451,Volkswagen,Sedan,2022,118597,1.3,56337
V0003452,Hyundai,Convertible,2010,64436,1.6,24615
V0003453,Mercedes,SUV,2024,200191,4.8,13233
V0003454,Nissan,Coupe,2006,139306,3.6,63316
V0003455,Mercedes,Coupe,2022,181852,1.4,78553
V0003456,Nissan,Sedan,2017,279330,2.3,34949
V0003457,Mercedes,Sedan,2019,227180,3.5,13515
V0003458,Mercedes,Truck,2007,112019,3.2,50414
V0003459,Ford,Coupe,2023,127063,2.2,67278
V0003460,Mercedes,Truck,2021,125386,1.8,43238
V0003461,Nissan,Van,2020,271722,3.0,69965
V0003462,Hyundai,Van,2013,10700,3.5,67971
V0003463,Hyundai,Hatchback,2024,146734,4.9,6922
V0003464,Nissan,Coupe,2004,144843,4.4,48132
V0003465,Volkswagen,Coupe,2008,140779,3.6,64821
V0003466,Mercedes,Convertible,2019,14374,4.4,31009
V0003467,Kia,Hatchback,2011,125111,4.7,67137
V0003468,Mercedes,Truck,2012,204353,4.7,73360
V0003469,Audi,Van,2024,224643,4.9,30749
V0003470,Kia,Convertible,2007,129489,1.3,77178
V0003471,Audi,Sedan,2023,251590,2.5,78239
V0003472,Ford,SUV,2020,210864,4.4,10636
V0003473,Hyundai,Truck,2004,225548,1.6,82424
V0003474,Kia,Convertible,2003,213187,1.9,64988
V0003475,Toyota,Hatchback,2017,226136,2.9,46596
V0003476,Toyota,Hatchback,2002,140328,1.7,44088
V0003477,Audi,Coupe,2010,236949,3.2,86924
V0003478,Volkswagen,Van,2017,136832,1.4,14831
V0003479,Audi,Coupe,2017,91274,3.4,64734
V0003480,Audi,Convertible,2013,99964,4.2,33445
V0003481,Hyundai,SUV,2023,194045,2.9,78071
V0003482,Volkswagen,Van,2006,111139,2.6,21185
V0003483,Audi,Coupe,2016,160455,2.0,45406
V0003484,Mercedes,Hatchback,2023,15063,1.4,57649
V0003485,BMW,Hatchback,2001,190345,4.6,72272
V0003486,Toyota,Van,2018,96759,4.2,73482
V0003487,Mercedes,Hatchback,2004,93225,4.3,81240
V0003488,Audi,Truck,2015,56412,1.8,15692
V0003489,Ford,Truck,2015,149350,1.9,34284
V0003490,Hyundai,Convertible,2019,187385,4.4,20803
V0003491,Kia,Convertible,2018,146186,1.6,14837
V0003492,Kia,Convertible,2015,220342,2.2,73462
V0003493,Toyota,Truck,2009,167929,3.8,46813
V0003494,Ford,Convertible,2003,106980,4.9,25804
V0003495,Kia,Truck,2015,56492,2.7,44100
V0003496,BMW,SUV,2020,92989,1.4,28868
V0003497,Hyundai,Coupe,2010,228386,3.0,58591
V0003498,BMW,Van,2015,77986,3.2,54023
V0003499,BMW,Hatchback,2003,53325,2.7,54227
V0003500,Nissan,Hatchback,2000,7479,1.4,26356
V0003501,Ford,Convertible,2005,134671,4.8,72384
V0003502,Audi,Convertible,2015,25448,2.7,61826
V0003503,Hyundai,Truck,2017,58268,3.3,13798
V0003504,Ford,Hatchback,2003,24963,3.0,31750
V0003505,Volkswagen,Coupe,2001,299840,5.0,62115
V0003506,Volkswagen,Hatchback,2002,216475,1.7,59100
V0003507,Hyundai,Convertible,2003,28102,2.5,70509
V0003508,BMW,Coupe,2015,235599,1.7,66449
V0003509,Audi,SUV,2010,82574,1.6,75494
V0003510,Mercedes,Sedan,2010,283461,1.1,35540
V0003511,Kia,Coupe,2021,32232,4.0,80572
V0003512,Toyota,Convertible,2012,237465,1.8,54311
V0003513,Nissan,Truck,2011,72369,1.9,48289
V0003514,Honda,Coupe,2022,113613,4.0,8188
V0003515,Ford,Hatchback,2020,232555,3.7,55854
V0003516,Volkswagen,Sedan,2007,45207,4.2,71447
V0003517,Kia,Truck,2020,80430,4.4,38630
V0003518,BMW,Sedan,2007,87341,3.3,33244
V0003519,Toyota,Sedan,2016,28007,4.0,78841
V0003520,Kia,Truck,2006,73095,4.7,69918
V0003521,Hyundai,Convertible,2004,167756,3.3,40786
V0003522,BMW,Truck,2013,52210,4.7,43495
V0003523,Volkswagen,Sedan,2006,117609,1.3,37543
V0003524,Volkswagen,Hatchback,2004,75167,3.2,30289
V0003525,Ford,Hatchback,2024,266724,3.6,79615
V0003526,Kia,Coupe,2024,178776,2.2,69483
V0003527,BMW,Hatchback,2002,45703,4.5,73952
V0003528,Volkswagen,Truck,2023,109756,3.4,14527
V0003529,Volkswagen,Convertible,2018,214243,2.5,74330
V0003530,Audi,Sedan,2016,221315,1.2,14200
V0003531,Volkswagen,Truck,2016,235987,4.5,30230
V0003532,Kia,Sedan,2008,234727,1.2,57084
V0003533,Ford,Truck,2004,6900,3.4,31355
V0003534,Toyota,Coupe,2012,159853,2.0,38966
V0003535,Audi,Hatchback,2019,4297,2.1,76593
V0003536,Hyundai,Sedan,2012,274577,1.8,72417
V0003537,BMW,Hatchback,2012,231496,3.0,50183
V0003538,Kia,Sedan,2022,294666,3.3,69369
V0003539,Volkswagen,Convertible,2000,269234,2.1,44861
V0003540,Toyota,Convertible,2023,37608,1.2,70776
V0003541,Kia,Convertible,2013,138823,1.3,51028
V0003542,Honda,Van,2016,144690,1.5,76927
V0003543,Hyundai,Convertible,2022,283427,2.3,11896
V0003544,BMW,Van,2013,54443,4.2,24489
V0003545,Toyota,SUV,2015,227212,3.5,61060
V0003546,Hyundai,Convertible,2002,94388,3.0,83828
V0003547,Volkswagen,Convertible,2019,158992,2.1,35279
V0003548,Ford,Coupe,2020,285306,1.2,81123
V0003549,Hyundai,Coupe,2019,46385,2.6,12463
V0003550,Nissan,SUV,2017,31391,3.5,35211
V0003551,Volkswagen,SUV,2020,96108,3.5,54354
V0003552,Honda,SUV,2002,142738,3.9,18858
V0003553,Audi,Coupe,2009,8384,4.2,60385
V0003554,Nissan,SUV,2011,68097,2.3,66044
V0003555,Kia,Coupe,2021,19021,5.0,48823
V0003556,Nissan,SUV,2007,141474,1.2,16510
V0003557,Kia,Convertible,2007,229762,4.8,16017
V0003558,Nissan,Van,2000,11307,2.9,65973
V0003559,Volkswagen,Coupe,2006,87295,2.2,63054
V0003560,Toyota,Coupe,2024,156203,4.9,30785
V0003561,Nissan,SUV,2006,242668,4.2,45553
V0003562,Toyota,Coupe,2005,149378,3.3,23929
V0003563,Audi,Truck,2012,81989,4.6,70949
V0003564,Ford,Sedan,2006,184976,4.5,80798
V0003565,Mercedes,Sedan,2024,276121,3.6,65634
V0003566,Kia,Convertible,2005,144969,3.2,84522
V0003567,Audi,Van,2020,268359,2.4,69486
V0003568,Audi,SUV,2007,55464,4.4,13711
V0003569,Mercedes,Hatchback,2015,158162,2.5,10663
V0003570,Audi,Convertible,2000,134511,1.6,81095
V0003571,Hyundai,Convertible,2008,151694,2.9,21865
V0003572,Toyota,SUV,2011,190916,3.3,18131
V0003573,Toyota,Truck,2005,150363,1.6,27639
V0003574,Toyota,SUV,2008,195271,2.4,71949
V0003575,Hyundai,Coupe,2024,101830,2.8,73038
V0003576,Mercedes,Convertible,2008,61046,4.1,87069
V0003577,Toyota,Truck,2011,176729,3.0,15499
V0003578,Toyota,Convertible,2020,280221,1.9,37654
V0003579,Audi,Van,2014,232109,4.3,30221
V0003580,Kia,Truck,2016,155971,2.1,33620
V0003581,Ford,SUV,2002,48124,4.5,41018
V0003582,Toyota,Coupe,2006,250357,4.8,82599
V0003583,Nissan,Truck,2001,27608,3.5,59194
V0003584,Ford,Convertible,2002,25324,2.9,66342
V0003585,Nissan,Sedan,2000,215014,1.5,25283
V0003586,Kia,SUV,2000,184425,2.2,64145
V0003587,Volkswagen,Hatchback,2002,226944,3.1,57647
V0003588,Volkswagen,Truck,2017,274864,1.6,71847
V0003589,Audi,Coupe,2009,205248,4.4,15266
V0003590,Honda,Hatchback,2021,147824,4.4,48966
V0003591,Mercedes,Convertible,2024,200601,1.2,50440
V0003592,Mercedes,Convertible,2014,269155,4.1,17710
V0003593,Volkswagen,Hatchback,2001,96475,4.7,73646
V0003594,Volkswagen,Sedan,2019,269065,1.8,49003
V0003595,Volkswagen,Sedan,2023,216248,2.9,70286
V0003596,Kia,SUV,2013,146462,2.4,28223
V0003597,Honda,Van,2014,82069,1.0,22485
V0003598,Nissan,SUV,2001,238301,1.3,63218
V0003599,BMW,Convertible,2022,199928,4.9,77795
V0003600,Kia,Hatchback,2001,232480,2.3,43969
V0003601,BMW,Hatchback,2010,70322,2.8,12115
V0003602,Honda,SUV,2003,194733,1.9,69833
V0003603,Toyota,Truck,2014,68465,2.7,21149
V0003604,Audi,Hatchback,2024,135919,1.6,7626
V0003605,Honda,Convertible,2014,283931,4.4,59848
V0003606,Honda,Sedan,2010,178147,4.8,38061
V0003607,Hyundai,Hatchback,2021,81214,3.4,62954
V0003608,Kia,Sedan,2008,109193,1.0,74576
V0003609,Toyota,Van,2000,135496,1.6,23637
V0003610,Audi,Truck,2014,31275,2.7,22033
V0003611,Mercedes,Van,2015,105611,3.8,16193
V0003612,Hyundai,Hatchback,2014,83581,3.1,80741
V0003613,Hyundai,Truck,2007,236452,4.7,78120
V0003614,Volkswagen,SUV,2004,166757,1.3,82175
V0003615,Ford,SUV,2018,200465,5.0,65290
V0003616,Ford,Convertible,2014,71048,1.7,77412
V0003617,BMW,Convertible,2002,101615,1.7,46091
V0003618,Ford,Hatchback,2021,59038,4.8,26735
V0003619,Honda,Van,2012,51002,1.5,19446
V0003620,Hyundai,Coupe,2011,99249,1.9,63689
V0003621,Nissan,Convertible,2003,108842,2.5,27290
V0003622,BMW,Coupe,2018,93557,3.9,21386
V0003623,Nissan,Coupe,2021,3934,2.3,19515
V0003624,Nissan,Sedan,2019,80113,2.6,19357
V0003625,Honda,Hatchback,2006,298835,3.0,59052
V0003626,BMW,Hatchback,2024,147896,2.8,36316
V0003627,Toyota,Hatchback,2014,292626,3.1,40407
V0003628,Mercedes,Sedan,2009,78797,2.4,68222
V0003629,Ford,Convertible,2005,202431,3.3,21425
V0003630,Ford,Truck,2009,20097,1.4,87197
V0003631,Hyundai,Sedan,2005,28375,3.3,87838
V0003632,Kia,SUV,2020,18979,4.7,16954
V0003633,Kia,Hatchback,2017,150316,1.6,58756
V0003634,Volkswagen,Convertible,2007,252161,1.3,26397
V0003635,Nissan,Truck,2010,223142,2.0,74300
V0003636,Ford,Convertible,2017,29350,3.6,68204
V0003637,Nissan,Coupe,2010,290761,5.0,83804
V0003638,BMW,Truck,2007,30894,1.2,25152
V0003639,Hyundai,Van,2004,17061,2.8,71831
V0003640,Kia,Hatchback,2000,247015,1.4,47758
V0003641,Toyota,Coupe,2023,17019,2.4,15356
V0003642,Nissan,Hatchback,2006,296012,2.3,40651
V0003643,Ford,Sedan,2007,74559,2.2,32924
V0003644,Kia,Convertible,2017,233928,1.3,9364
V0003645,Hyundai,Truck,2005,101296,3.1,38779
V0003646,Toyota,Hatchback,2011,269917,3.9,71011
V0003647,Audi,Truck,2017,93224,2.9,40710
V0003648,Hyundai,Sedan,2012,259102,1.4,73363
V0003649,Toyota,Truck,2021,58023,4.9,16888
V0003650,Honda,Van,2021,98598,1.9,16246
V0003651,Volkswagen,Hatchback,2019,247577,2.8,75634
V0003652,Mercedes,Van,2009,162286,4.2,38437
V0003653,Nissan,Van,2009,226886,4.3,25533
V0003654,Kia,Convertible,2011,144009,1.9,24739
V0003655,Nissan,Sedan,2019,7747,1.8,12560
V0003656,Mercedes,Hatchback,2007,186347,4.7,36060
V0003657,Volkswagen,SUV,2012,101701,1.3,37251
V0003658,Hyundai,Van,2023,116288,1.6,78690
V0003659,Mercedes,Van,2024,207979,4.4,79526
V0003660,Honda,Coupe,2001,263386,1.9,69607
V0003661,Kia,Truck,2015,141352,3.2,13464
V0003662,Audi,Coupe,2004,175171,2.1,31387
V0003663,Hyundai,Sedan,2019,2371,1.6,46804
V0003664,Audi,SUV,2009,101898,4.3,25931
V0003665,Audi,Truck,2007,193120,2.3,87007
V0003666,Volkswagen,Sedan,2020,131741,1.1,46988
V0003667,Kia,Coupe,2024,22454,3.7,27115
V0003668,Volkswagen,Convertible,2011,38719,2.3,19336
V0003669,Volkswagen,Coupe,2023,10578,2.7,60482
V0003670,Mercedes,Sedan,2006,148783,2.2,87177
V0003671,Kia,Convertible,2024,8388,4.4,28924
V0003672,Mercedes,SUV,2011,241864,4.4,86089
